id,cohort,race,sex,asvab_wt,sci,arith,word,para,number,coding,auto,math,mech,elec,social,weight_custom,pc1_verb,pc2_math,pc3_mech,pc4_admin,pc1_verb_m,pc1_verb_f,pc2_math_m,pc2_math_f,pc3_mech_m,pc3_mech_f,pc4_admin_m,pc4_admin_f,social_m,social_f
112,79,3,2,489013,1.1461693,-.68473238,.57646078,.44025913,-.022745904,-.37388772,.39889562,-.31870431,.29452452,.7720328,-.5224601,482053,1.2483428,-.50360972,.83114147,-.32280129,,1.2483428,,-.50360972,,.83114147,,-.32280129,,-.5224601
113,79,3,1,505201,1.2047035,1.2331064,.57567102,.41442198,.83399844,.035789855,.89228791,.66909182,2.243885,2.1654019,-.12671889,498213,1.3574986,1.9942768,2.7234871,.24858308,1.3574986,,1.9942768,,2.7234871,,.24858308,,-.12671889,
114,79,3,1,760255,-.0016468834,1.5483975,.61294651,.98036391,.19606705,-.21969888,1.7811873,.40994954,.886967,1.0716231,.63718063,634449,1.0472058,1.3368276,2.0628321,-.07167986,1.0472058,,1.3368276,,2.0628321,,-.07167986,,.63718063,
115,79,3,2,564382,.97463936,.70802486,1.4039395,.9212814,-.39996922,.6208874,.6679818,1.5928416,.0037770448,1.6814957,1.4429798,517890,2.3213191,1.2474518,1.1317792,.17279588,,2.3213191,,1.2474518,,1.1317792,,.17279588,,1.4429798
116,79,3,2,525399,.80955696,-.6049751,1.1092426,.7668187,1.6893942,1.0940375,.23412706,1.6487461,-.35544473,.2455281,-.44787058,517920,1.5697054,1.0783905,-.15673612,1.7744828,,1.5697054,,1.0783905,,-.15673612,,1.7744828,,-.44787058
117,79,3,1,672175,2.0401258,1.7831162,1.31239,1.3743589,.45658457,-.61712074,1.8438535,1.5602922,2.0797284,1.6937945,1.2195674,642377,2.6563761,2.7811615,3.0697415,-.49481562,2.6563761,,2.7811615,,3.0697415,,-.49481562,,1.2195674,
118,79,3,2,498039,-.24829349,-.77690464,.18697917,.84798557,.049083393,.043972164,.4579269,-.84998584,-.33616534,-.1741807,-.18014583,472540,.4513,-1.1458333,-.024696851,.26836652,,.4513,,-1.1458333,,-.024696851,,.26836652,,-.18014583
119,79,3,1,735520,-.017849451,-1.232429,.62120849,.64448053,-1.0192851,-.63132244,-1.1076232,-.85756046,-.38727859,-.86046582,.59323364,681655,.6368674,-1.5381299,-1.389677,-.92184532,.6368674,,-1.5381299,,-1.389677,,-.92184532,,.59323364,
120,79,3,1,485097,2.1661413,2.2647448,1.3874964,.90268612,1.3163729,.94215709,2.2070181,2.1804321,1.2561723,2.0949399,-.73550153,469583,2.6753833,3.3160088,3.1414464,1.1873535,2.6753833,,3.3160088,,3.1414464,,1.1873535,,-.73550153,
121,79,3,2,617256,1.464496,1.0120254,1.6240245,1.2913989,1.3565778,.75390488,.85674584,1.9517428,.43716553,.9620381,2.6454504,601878,2.5775554,2.355176,1.0735041,1.194117,,2.5775554,,2.355176,,1.0735041,,1.194117,,2.6454504
122,79,3,1,627900,.73556972,.76942497,.86162418,.30438316,.85214889,.34266976,.4579269,.075590357,1.3809865,1.4204837,.21064834,589485,1.1741595,1.0803128,1.6534612,.62272125,1.1741595,,1.0803128,,1.6534612,,.62272125,,.21064834,
123,79,3,1,497607,1.8176295,1.636758,1.1361327,1.1849853,1.3153958,1.0882217,2.3111167,1.9213289,2.381366,1.9459132,-1.3298153,469583,2.3590176,3.048856,3.6345429,1.3907149,2.3590176,,3.048856,,3.6345429,,1.3907149,,-1.3298153,
124,79,3,2,511388,.77190131,-.7911436,.86867672,.31455016,-.57459313,-.93431008,.22718716,-.41978651,-1.0970296,.027131444,-.72581995,472540,1.1764108,-1.1376266,-.32201126,-1.0090047,,1.1764108,,-1.1376266,,-.32201126,,-1.0090047,,-.72581995
125,79,3,1,816822,-.7625556,-.097665712,-.49190262,-.35649595,-.33057854,-.56376982,.62433362,.7204358,-.97033173,.40897894,1.8007374,681655,-.64750659,-.0050357608,.0046785874,-.61873835,-.64750659,,-.0050357608,,.0046785874,,-.61873835,,1.8007374,
126,79,3,1,704500,1.3067839,1.0505874,.62403029,1.0203915,.35369071,-.18148705,1.646758,.60788941,1.4129626,.96380973,.043095101,641990,1.5878677,1.4479641,2.3142312,-.044474635,1.5878677,,1.4479641,,2.3142312,,-.044474635,,.043095101,
127,79,3,1,584501,1.2623535,-.43543342,.72434253,.29472777,-.30956715,-1.4322584,1.5155324,-.26475215,2.0140951,1.2984693,-.94936174,535015,1.1843212,.032960642,2.7378287,-1.381049,1.1843212,,.032960642,,2.7378287,,-1.381049,,-.94936174,
128,79,3,2,635554,-.86584467,1.22689,.88412631,.39042452,1.127695,.87745798,-.75348991,.007230809,.21243225,.2857151,.37816459,606956,.41153052,1.0871773,-.48569822,1.3085644,,.41153052,,1.0871773,,-.48569822,,1.3085644,,.37816459
129,79,3,1,615264,1.1610224,1.8496071,1.2260902,1.193071,-.4900268,-.24471702,.86032963,1.9067922,1.5247135,1.3901626,1.1907817,563174,2.2015882,2.6208992,1.9092087,-.68938988,2.2015882,,2.6208992,,1.9092087,,-.68938988,,1.1907817,
130,79,3,2,0,,,,,,,,,,,-2.2538977,133678,,,,,,,,,,,,,,-2.2538977
131,79,3,2,0,,,,,,,,,,,,123438,,,,,,,,,,,,,,
132,79,3,2,0,,,,,,,,,,,,133678,,,,,,,,,,,,,,
133,79,3,2,549633,.1282153,-.082652368,.56335205,.96017134,1.3464893,.83158481,-.29018486,.17949328,-.17233771,-1.2970945,.56668097,524818,.63561428,.44287741,-1.0242825,1.4964371,,.63561428,,.44287741,,-1.0242825,,1.4964371,,.56668097
134,79,3,1,562676,.57802337,.67703182,.083045691,.013544288,.63615894,-.25352716,2.2776933,.90110821,2.4237404,.72955745,.87007225,526494,.1257413,1.6640149,3.1492584,.053479277,.1257413,,1.6640149,,3.1492584,,.053479277,,.87007225,
135,79,3,1,512582,.45124343,-.0056185531,.078591406,.76235247,.29305437,.42317271,.72250146,-.69394559,.67295676,.9620381,-.74747294,505963,.80908567,-.27240461,1.2804114,.5625034,.80908567,,-.27240461,,1.2804114,,.5625034,,-.74747294,
136,79,3,2,596855,-.75319988,-1.2703465,-.94872433,-.38739401,-.56220245,-1.3719461,-1.548769,-1.1871389,-1.1968936,-1.3532096,1.052655,543901,-1.3377743,-1.7591372,-2.3106055,-1.3132741,,-1.3377743,,-1.7591372,,-2.3106055,,-1.3132741,,1.052655
137,79,3,2,456743,.63345236,1.9143771,.99327278,.88772267,1.403617,1.8652849,1.0861397,1.931693,2.0416243,.83914602,.39966124,422046,1.3928494,3.1554577,2.0342054,2.1120896,,1.3928494,,3.1554577,,2.0342054,,2.1120896,,.39966124
138,79,3,2,495033,.1282153,1.2841471,1.0446357,1.2270142,1.2554961,2.5907934,-.06975919,1.8273782,.67798442,.12089822,.68704557,445300,1.4437473,2.3368876,.1167803,2.728421,,1.4437473,,2.3368876,,.1167803,,2.728421,,.68704557
139,79,3,1,484789,1.2112828,1.3538349,1.2068465,1.3001872,.39773554,.57688475,2.5507507,-.065793663,1.6867285,1.5260372,1.4289337,478084,2.1390159,1.0751501,3.3886735,.69519597,2.1390159,,1.0751501,,3.3886735,,.69519597,,1.4289337,
140,79,3,2,539258,.92799371,.1900083,.96922219,.92791939,.0091463169,.37829939,.60643268,.78055459,.49893358,.92230862,1.7211081,514993,1.7424577,.71284413,1.0263851,.27038956,,1.7424577,,.71284413,,1.0263851,,.27038956,,1.7211081
141,79,3,2,466356,1.0354916,.80680543,1.4152268,1.1849853,.36782184,.29833212,.40904725,1.5120909,.76991546,1.4544142,2.0288618,445300,2.3211148,1.7826457,1.1524159,.29970983,,2.3211148,,1.7826457,,1.1524159,,.29970983,,2.0288618
142,79,3,1,0,,,,,,,,,,,.29923919,477845,,,,,,,,,,,,,.29923919,
143,79,3,2,444820,.57802337,.67703182,1.1784247,.29067871,.73448449,-.059460297,.032951687,.41073424,-.93688458,.72955745,-.11705448,422046,1.401222,.65775067,-.17364387,.26643944,,1.401222,,.65775067,,-.17364387,,.26643944,,-.11705448
144,79,3,2,551297,-.15670814,.107453,.078591406,-.56026345,.58310622,.53341675,.18552414,.18795052,.20137428,-.60815287,-1.0293053,537562,-.54486811,.33033004,.0073518571,.74176651,,-.54486811,,.33033004,,.0073518571,,.74176651,,-1.0293053
145,79,3,1,433261,.83995706,.080596924,1.0431014,.64969128,.46257922,-.19534884,.073387913,.18206711,-.84153521,.56971616,-.94857687,419404,1.6027477,.13129413,-.16770037,.063938551,1.6027477,,.13129413,,-.16770037,,.063938551,,-.94857687,
146,79,3,1,526038,1.7527163,2.210777,1.3143575,.80986989,.024000695,.16452311,1.0327256,1.5655304,1.3686596,2.1138461,-.56551242,505963,2.4561634,2.6757755,2.417793,-.15532532,2.4561634,,2.6757755,,2.417793,,-.15532532,,-.56551242,
147,79,3,2,456743,-.21452405,-.77531022,-.0082359016,.013544288,1.1277866,1.3960413,.2467366,-.47193894,-.51680648,-.69662184,-.73307747,422046,-.25566256,-.730555,-.41667247,1.8999194,,-.25566256,,-.730555,,-.41667247,,1.8999194,,-.73307747
148,79,3,1,502847,1.5962321,1.2331064,.96262676,.96983266,.039714355,.34188744,1.635861,.35888514,2.0250845,1.0350221,.47004336,478084,1.8725073,1.4087464,2.7660339,.19853762,1.8725073,,1.4087464,,2.7660339,,.19853762,,.47004336,
149,79,3,2,551297,.76386487,.0016887714,.038127676,.2587201,.40684345,.93940574,-.82023066,-.29527581,-.11632559,-.16492653,.1577663,537562,.52180475,-.052175473,-.60709357,.94267392,,.52180475,,-.052175473,,-.60709357,,.94267392,,.1577663
150,79,3,1,600348,.5239957,-.20199361,.85813791,.31715962,.0094140796,.38426331,.51227409,-.64061469,-1.0340487,.36942834,2.3088899,573734,1.1261345,-.91098452,.089501984,.40462515,1.1261345,,-.91098452,,.089501984,,.40462515,,2.3088899,
151,79,3,2,590752,-.2049692,-.30420414,-.084123336,-.11779688,.46311361,.01924767,-.7477231,-.096471772,-.92324746,.38751554,-.89838594,543901,-.021449367,-.28928348,-.90096539,.25214252,,-.021449367,,-.28928348,,-.90096539,,.25214252,,-.89838594
152,79,3,2,444820,.73556972,2.0064886,1.2471356,1.1197867,.95253211,1.2387625,.15738264,1.5153755,.4719061,.72281808,1.3730527,422046,1.9083053,2.5355759,.5500719,1.3580805,,1.9083053,,2.5355759,,.5500719,,1.3580805,,1.3730527
153,79,3,2,0,,,,,,,,,,,-1.5307496,462577,,,,,,,,,,,,,,-1.5307496
154,79,3,2,0,,,,,,,,,,,1.8522708,537562,,,,,,,,,,,,,,1.8522708
155,79,3,1,474113,1.2112828,-.6049751,.71882719,.23345013,.69581062,.68031532,1.50827,.14852382,.7193833,1.5260372,.14115743,450765,1.341576,-.046080794,2.1527774,.92329156,1.341576,,-.046080794,,2.1527774,,.92329156,,.14115743,
156,79,3,1,687850,-.2049692,-.78727531,-1.2945647,-2.2745738,-.93504465,.01924767,1.6554146,-.98883581,-.19352439,-.89512408,-1.8104491,574026,-2.4604504,-1.713073,1.1351579,-.40829003,-2.4604504,,-1.713073,,1.1351579,,-.40829003,,-1.8104491,
157,79,3,2,439707,-.57494885,-.051029686,.81163132,-.79418987,1.327472,1.1903634,-.42321363,1.0024792,-.9083733,-.37285674,.22832163,419855,-.22284925,.6570403,-1.0380903,1.6557214,,-.22284925,,.6570403,,-1.0380903,,1.6557214,,.22832163
158,79,3,2,508443,-.32769313,.56705618,1.0543181,.92791939,1.0416527,-.037666086,-.75348991,1.3605474,-.16956954,.10383125,.71793705,485565,1.0934297,1.6024992,-.9385289,.47091007,,1.0934297,,1.6024992,,-.9385289,,.47091007,,.71793705
159,79,3,2,475269,-.08537405,1.6414132,1.0344838,1.0236355,1.2095871,1.6820565,-1.0800514,1.6401352,-.35004526,-.53759646,.36893579,436119,1.1821353,2.3229635,-1.4099902,1.9182878,,1.1821353,,2.3229635,,-1.4099902,,1.9182878,,.36893579
160,79,3,2,475269,.71763939,1.7117029,.8981083,.80885363,.93586999,.96542323,.42282069,1.1685084,.85121608,-.34900761,.72139698,436119,1.1721458,2.2356858,.53980905,1.1751143,,1.1721458,,2.2356858,,.53980905,,1.1751143,,.72139698
161,79,3,2,419402,-.5336737,.29308054,-.56781769,1.1183125,-.39246404,.089053616,-1.0547777,-.41978651,-.80125034,-.36846036,-.42827684,397929,.12788023,-.30612516,-1.4520062,-.055439532,,.12788023,,-.30612516,,-1.4520062,,-.055439532,,-.42827684
162,79,3,1,528757,1.9649813,1.9218963,1.3609879,1.1220819,.53783339,1.1049409,.99498379,1.7837814,2.1086817,1.9519968,.14550029,496409,2.6493735,2.9464879,2.6560607,.90530133,2.6493735,,2.9464879,,2.6560607,,.90530133,,.14550029,
163,79,3,1,408503,1.8820406,.93448269,1.3024222,1.1668059,-.43738016,.87812036,1.0868671,1.1086726,.98010361,1.4771253,1.3420838,395438,2.6389103,1.3063107,2.0110488,.3428176,2.6389103,,1.3063107,,2.0110488,,.3428176,,1.3420838,
164,79,3,2,475269,-.5533604,-.43543342,-.14448643,-.73352391,-.57644653,-.87894726,-.27254131,-.57187939,-.79619598,-.16595462,-.012911037,436119,-.72787058,-.97569138,-.61800253,-.99016762,,-.72787058,,-.97569138,,-.61800253,,-.99016762,,-.012911037
165,79,3,2,475269,-.37323102,.092347048,.18403868,.85589749,1.153023,.71927309,.20254637,.12257922,.35797602,-1.1040227,-1.0954895,436119,.091289721,.52767515,-.35137838,1.3281975,,.091289721,,.52767515,,-.35137838,,1.3281975,,-1.0954895
166,79,3,1,408503,1.3896219,.92980713,.64631832,.34268641,1.2236705,.84386289,1.3499236,.68733424,1.694524,2.4015386,-.58150232,395438,1.5463314,1.6700276,2.9020352,1.1587261,1.5463314,,1.6700276,,2.9020352,,1.1587261,,-.58150232,
167,79,3,2,475269,-.0086462237,-.82582188,.029279361,1.0659165,.31315142,1.0576417,-.76922846,-.67425519,.17286994,-.34900761,.65745687,436119,.55943388,-.77608985,-.7144568,1.1741691,,.55943388,,-.77608985,,-.7144568,,1.1741691,,.65745687
168,79,2,1,142428,.18174966,-1.1902651,-.28208068,.29067871,-1.0353754,-.64166093,.2467366,-.66808856,-.096728347,-.39101195,-.071597718,131586,.0072320192,-1.441664,.0030548754,-.95005804,.0072320192,,-1.441664,,.0030548754,,-.95005804,,-.071597718,
169,79,2,2,167645,-1.1444681,-.88395423,-.68193531,-.14098869,-.15885666,.035789855,-1.4446563,-.46833268,.16527863,-1.4141338,-.297894,160441,-1.3352536,-.72238815,-1.6750144,.050830629,,-1.3352536,,-.72238815,,-1.6750144,,.050830629,,-.297894
170,79,3,2,0,,,,,,,,,,,1.1306884,522169,,,,,,,,,,,,,,1.1306884
171,79,3,1,531789,1.7778816,1.8197656,1.1095545,.34268641,1.3163729,-1.2203147,1.5641972,1.6471829,1.4753481,1.5839417,1.2386687,514782,1.7855337,3.0151665,2.522892,-.60547668,1.7855337,,3.0151665,,2.522892,,-.60547668,,1.2386687,
172,79,3,2,138132,-1.8071659,-1.1164662,-1.9860455,-1.7916017,-1.7787175,-1.6957818,-1.0743601,-1.0225507,-1.9729583,-1.7904594,-2.5380023,127177,-3.2464983,-2.2499368,-2.4244063,-2.2229447,,-3.2464983,,-2.2499368,,-2.4244063,,-2.2229447,,-2.5380023
173,79,3,1,440071,-.068951182,.96873188,.94837892,1.2270142,.2545706,-.048019476,.15066648,-.12948513,1.2094357,1.1337501,.41546685,415287,1.3871913,.89255267,1.0431062,.09519057,1.3871913,,.89255267,,1.0431062,,.09519057,,.41546685,
174,79,1,2,122819,-.44382438,.10843483,.60610223,.47072288,.18020499,.433011,-.88361806,.64387,-.1567366,-.82657081,-.43733171,116667,.31810066,.54739404,-1.2367495,.47088018,,.31810066,,.54739404,,-1.2367495,,.47088018,,-.43733171
175,79,3,2,0,,,,,,,,,,,1.6327825,561661,,,,,,,,,,,,,,1.6327825
176,79,3,2,545728,.5239957,1.1875832,1.2215395,.84575927,1.3509256,.83943784,.036710065,1.5602922,-.33093774,-.10355957,.37371838,517279,1.4907466,2.0269003,-.36861473,1.3110429,,1.4907466,,2.0269003,,-.36861473,,1.3110429,,.37371838
177,79,3,1,516918,.41549015,.70802486,.87039149,.64949173,-.21985407,-.14853875,1.9182428,-.60481203,1.3219219,1.6814957,.094661981,473154,1.2836823,.11592641,2.8113744,-.19566813,1.2836823,,.11592641,,2.8113744,,-.19566813,,.094661981,
178,79,3,1,623042,1.4430071,1.7450962,.76394284,.71862495,1.3129805,1.071038,1.9716538,1.3451364,1.5729939,1.7424542,1.318602,567760,1.7220374,2.5231144,2.9662061,1.3937308,1.7220374,,2.5231144,,2.9662061,,1.3937308,,1.318602,
179,79,3,2,632407,-.32769313,-.18703958,.28845495,-.14707036,.26727292,-1.5351418,-.20952089,-.2827656,-1.4110754,-.35087842,.3365455,531809,-.054007798,-.44898427,-1.1107267,-1.0752224,,-.054007798,,-.44898427,,-1.1107267,,-1.0752224,,.3365455
180,79,3,2,610042,.94948906,1.2579159,1.1228769,.98036391,.81048685,1.1565849,1.106356,.82393116,.20269905,.030325137,1.8446591,561661,1.6576568,1.4320722,.89772481,1.3489016,,1.6576568,,1.4320722,,.89772481,,1.3489016,,1.8446591
181,79,3,1,0,,,,,,,,,,,-.39775962,546469,,,,,,,,,,,,,-.39775962,
182,79,3,1,0,,,,,,,,,,,.7249409,482208,,,,,,,,,,,,,.7249409,
183,79,3,2,535984,1.1240225,.19335726,.62403029,.48004773,-.16137153,.64049608,-.35212481,.60788941,.50351423,.78078794,-.13926047,511866,1.3690665,.629803,.40582547,.31184852,,1.3690665,,.629803,,.40582547,,.31184852,,-.13926047
184,79,3,2,442119,.95841199,.78590965,.599334,.85039175,.60924608,-.2179555,.72025061,.62380296,1.0720179,.7194171,.27166918,419483,1.3093139,1.3720118,1.3075743,.051512249,,1.3093139,,1.3720118,,1.3075743,,.051512249,,.27166918
185,79,3,1,501341,1.2680653,.62068462,1.1972054,1.5511279,-.39196211,.02893538,2.474565,.59480143,2.9816425,1.2249506,.13687217,482208,2.1398952,1.2581453,3.7715569,-.18062809,2.1398952,,1.2581453,,3.7715569,,-.18062809,,.13687217,
186,79,3,2,525263,1.0113688,1.220525,.84474605,1.4105543,1.3154705,.91403395,.42532027,1.0057774,.29744324,.38106805,.23321027,497881,1.8375537,1.8399385,.48515564,1.3730054,,1.8375537,,1.8399385,,.48515564,,1.3730054,,.23321027
187,79,3,1,501341,.88246977,.16477531,.53749782,.87165129,.25216809,-.63056988,.63940132,.25852245,.29615366,1.4962007,-.052963417,482208,1.5231732,.47142535,1.1714764,-.43752056,1.5231732,,.47142535,,1.1714764,,-.43752056,,-.052963417,
188,79,3,2,525263,-.13093947,-1.2620516,-.4221693,.13910179,-.68151259,-.55027795,-.2130373,-1.2756871,-.16956228,-.22351453,-1.5463142,497881,-.28241831,-1.7764235,-.29270703,-.66762114,,-.28241831,,-1.7764235,,-.29270703,,-.66762114,,-1.5463142
189,79,3,1,599677,.6883713,1.0480452,.31434616,.71862495,-.16703722,.1349919,.094704837,.83824921,.78852284,.5154689,1.318602,546469,1.0060754,1.3711541,.67600459,-.10626171,1.0060754,,1.3711541,,.67600459,,-.10626171,,1.318602,
190,79,3,2,442119,1.2419655,.73715359,.99327278,.88772267,.24178408,1.673759,.080590278,1.5143994,-.17443599,-.099125341,1.2104758,419483,1.7756031,1.3738656,-.058058646,1.3987316,,1.7756031,,1.3738656,,-.058058646,,1.3987316,,1.2104758
191,79,3,1,479238,1.5459957,.60969281,1.1332849,1.5369338,1.4486301,1.0352603,-.27460676,1.4300503,.076241076,.56089419,.93544614,455638,2.431577,1.8262734,-.077309206,1.490191,2.431577,,1.8262734,,-.077309206,,1.490191,,.93544614,
192,79,3,2,528048,.95397151,.88305855,1.2278123,.79539555,.95283657,.45908898,.53693271,1.848672,.8526997,.76678473,1.0563675,459768,1.7392149,2.2259641,.98526573,.72665757,,1.7392149,,2.2259641,,.98526573,,.72665757,,1.0563675
193,79,3,1,605050,1.0404294,.25538483,.46034345,.12817442,.48387963,.82472771,1.3644154,1.3318702,.21852054,1.979297,.092044652,546469,1.2731302,1.0429196,1.9365388,.8045969,1.2731302,,1.0429196,,1.9365388,,.8045969,,.092044652,
194,79,3,1,501341,1.0900289,.04931777,1.1409339,.87165129,1.0799378,2.0530841,.63940132,.89672822,.85098279,1.1487108,.6681807,482208,1.8927145,.96836138,1.3299727,2.2176669,1.8927145,,.96836138,,1.3299727,,2.2176669,,.6681807,
195,79,3,1,572162,1.0113688,1.7018641,1.1032383,1.1419274,1.3154705,1.0965544,1.3135006,1.6019957,1.520798,2.0496836,1.6494406,546798,2.0956469,2.7033947,2.4432514,1.4239568,2.0956469,,2.7033947,,2.4432514,,1.4239568,,1.6494406,
196,79,3,1,542796,2.0724475,2.1427407,1.2376662,1.555922,1.5499456,1.7461013,2.3334336,2.0619798,2.6771822,2.5322292,1.2741487,535787,2.8771265,3.5490549,4.053813,2.0129931,2.8771265,,3.5490549,,4.053813,,2.0129931,,1.2741487,
197,79,3,2,515027,-.13771529,-.64561158,-.72449428,-.95619041,.55733663,.49580452,-.59793073,-.43179002,-.94896525,-.31498203,.13032308,491774,-1.0521591,-.75956607,-.93990177,.70167989,,-1.0521591,,-.75956607,,-.93990177,,.70167989,,.13032308
198,79,3,1,532487,1.3411642,1.311721,.75365716,-.005267628,1.5079224,1.1936313,.42671832,1.7386061,.52961612,.76678473,.16964446,506265,1.1804111,2.4393709,.93432021,1.5284382,1.1804111,,2.4393709,,.93432021,,1.5284382,,.16964446,
199,79,3,1,642680,-.49861011,-1.3596994,.22975482,-.98431194,.49607259,.48946273,.63378537,-.40825614,-.37615532,-.22351453,-1.9589641,607553,-.73740804,-1.2181031,.18534686,.7988019,-.73740804,,-1.2181031,,.18534686,,.7988019,,-1.9589641,
200,79,3,2,595537,-.32769313,-.65834945,-.90288776,.65917194,.095188521,1.7093889,-.57216692,-.47609654,-1.4110754,-.53276229,-2.5574362,568740,-.22585295,-1.1348189,-1.3893222,1.6114773,,-.22585295,,-1.1348189,,-1.3893222,,1.6114773,,-2.5574362
201,79,3,1,695646,.6433593,1.5424904,1.0306065,.64448053,1.1942928,.92726737,1.1089805,1.5649908,.81899154,1.065892,1.9854347,644702,1.4379717,2.3689013,1.5473391,1.2561654,1.4379717,,2.3689013,,1.5473391,,1.2561654,,1.9854347,
202,79,3,1,534539,1.4991238,1.3364581,.88869357,.59637839,.60190779,-.48186111,1.1971649,1.4525998,1.6604905,1.8281368,1.4414794,489284,1.7852547,2.3826678,2.4562855,-.32356408,1.7852547,,2.3826678,,2.4562855,,-.32356408,,1.4414794,
203,79,1,2,227088,-1.0795267,-.22692087,-.69671643,-1.5178566,1.1929888,.45498297,-1.1950287,-.70529497,.41066116,-1.3317188,.29856783,196823,-2.2211957,-.11002787,-1.1690023,1.0035782,,-2.2211957,,-.11002787,,-1.1690023,,1.0035782,,.29856783
204,79,1,2,185092,.1885803,-.48497471,-.40691423,.17824797,-.76944983,-1.4239471,-.24330671,-1.245977,-1.2635894,-.91630942,-.31660977,164642,-.16670525,-1.4985416,-1.1043981,-1.473225,,-.16670525,,-1.4985416,,-1.1043981,,-1.473225,,-.31660977
205,79,1,2,185092,-1.6708714,-1.1399317,-1.9989387,-1.2213845,-.57656956,-.37155744,-1.97499,-.76065838,-1.0368086,-.86046582,-.45732039,164642,-2.7250485,-1.4698873,-2.3314464,-.56017154,,-2.7250485,,-1.4698873,,-2.3314464,,-.56017154,,-.45732039
206,79,3,1,580946,-.72431868,-.64561158,-.63146293,-.4208965,.84160882,.89074928,-.93359005,-.12486145,-1.1638254,.37311652,-.42724404,562367,-.73704028,-.54872155,-1.1943271,1.2081413,-.73704028,,-.54872155,,-1.1943271,,1.2081413,,-.42724404,
207,79,3,1,580946,-.52878422,.28808507,-1.2826824,-1.2238374,-.29547995,-.88650221,-.37415785,-.43179002,-.62667513,-1.1013803,-.79036528,562367,-1.9519923,-.27429104,-.90489101,-.92741227,-1.9519923,,-.27429104,,-.90489101,,-.92741227,,-.79036528,
